"";"X";"CODE";"codeplas";"plasnaam";"SBZ";"meetnet";"HabtypeSel";"HabtypeVel";"INSIDE_X";"INSIDE_Y";"LabSampleID";"FieldSampleID";"FieldObserver";"FieldSampleRemark";"FieldSamplingDate";"Component";"LIMSAnalysisName";"Unit";"AquaComponent";"AquaUnit";"ResultNumeric";"ResultFormatted";"ResultFormattedNumeric";"IsBelowLOQ";"IsAboveLOQ";"IsCalc";"categorie";"label";"meetreeks";"seizoen";"ResultCalc";"Locatie";"watertype"
"12022";267843;"AN_KAL_006";"ANTKAL0387";NA;1;"PB";"-";"3160";"154958,1406";"232731,9219";"17-000278";"AN_KAL_006";"Vincent Smeekens";NA;2017-01-31;"NPOC";"CN_NPOC_TN_ANAL_W";"mg/L";"NPOC";"mg/L";"7,89290832";"7.89";"7,89";FALSE;FALSE;FALSE;"Zs 3160";"NPOC (mg/L)";"<2020";"winter";7,89;"Stappersven";"Zs"
"12023";267844;"AN_KAL_006";"ANTKAL0387";NA;1;"PB";"-";"3160";"154958,1406";"232731,9219";"17-000278";"AN_KAL_006";"Vincent Smeekens";NA;2017-01-31;"T.N";"CN_NPOC_TN_ANAL_W";"mg/L";"TN";"mg/L";"0,9262426";"0.93";"0,93";FALSE;FALSE;FALSE;"Zs 3160";"TN (mg/L)";"<2020";"winter";0,93;"Stappersven";"Zs"
"12024";267845;"AN_KAL_006";"ANTKAL0387";NA;1;"PB";"-";"3160";"154958,1406";"232731,9219";"17-000278";"AN_KAL_006";"Vincent Smeekens";NA;2017-01-31;"T.P";"P_TOT_L_ICP_W";"mg/L";"TP";"mg/L";"0,0344";"0.0344";"0,0344";FALSE;FALSE;FALSE;"Zs 3160";"TP (mg/L)";"<2020";"winter";0,0344;"Stappersven";"Zs"
"12025";267846;"AN_KAL_006";"ANTKAL0387";NA;1;"PB";"-";"3160";"154958,1406";"232731,9219";"17-000278";"AN_KAL_006";"Vincent Smeekens";NA;2017-01-31;"ZS.105";"ZS_FILT_105";"g/L";"ZS_105";"g/L";"0,0056";"<0.025";"0,025";TRUE;FALSE;FALSE;"Zs 3160";"ZS_105 (g/L)";"<2020";"winter";0,0125;"Stappersven";"Zs"
"12026";267847;"AN_KAL_006";"ANTKAL0387";NA;1;"PB";"-";"3160";"154958,1406";"232731,9219";"17-000278";"AN_KAL_006";"Vincent Smeekens";NA;2017-01-31;"ZS.550";"ZS_FILT_550";"g/L";"ZS_550";"g/L";"0,0056";"<0.025";"0,025";TRUE;FALSE;FALSE;"Zs 3160";"ZS_550 (g/L)";"<2020";"winter";0,0125;"Stappersven";"Zs"
"12027";267848;"AN_KAL_006";"ANTKAL0387";NA;1;"PB";"-";"3160";"154958,1406";"232731,9219";"17-000278";"AN_KAL_006";"Vincent Smeekens";NA;2017-01-31;"CHL.A";"CHLA_SPECTRO";"µg/l";"chl_a";"µg/l";"-4,44";"<5";"5";TRUE;FALSE;FALSE;"Zs 3160";"chl_a (µg/l)";"<2020";"winter";2,5;"Stappersven";"Zs"
"12028";267849;"AN_KAL_006";"ANTKAL0387";NA;1;"PB";"-";"3160";"154958,1406";"232731,9219";"17-000278";"AN_KAL_006";"Vincent Smeekens";NA;2017-01-31;"Faeofytine";"CHLA_SPECTRO";"µg/l";"faeo";"µg/l";"67,636";"67.6";"67,6";FALSE;FALSE;FALSE;"Zs 3160";"faeo (µg/l)";"<2020";"winter";67,6;"Stappersven";"Zs"
"12029";267850;"AN_KAL_006";"ANTKAL0387";NA;1;"PB";"-";"3160";"154958,1406";"232731,9219";"17-000278";"AN_KAL_006";"Vincent Smeekens";NA;2017-01-31;"ABSORBANTIE.1";"KLEUR_SPECTRO";"ABS";"absorptie_440";"ABS";"0,0122";"0.0122";"0,0122";FALSE;FALSE;FALSE;"Zs 3160";"absorptie_440 (ABS)";"<2020";"winter";0,0122;"Stappersven";"Zs"
"12030";267851;"AN_KAL_006";"ANTKAL0387";NA;1;"PB";"-";"3160";"154958,1406";"232731,9219";"17-000278";"AN_KAL_006";"Vincent Smeekens";NA;2017-01-31;"EC.MEAS";"QC_GELEIDBAARHEID";"µS/cm";"EGV_labo";"µS/cm";"58,6";"58.60";"58,6";FALSE;FALSE;FALSE;"Zs 3160";"EGV_labo (µS/cm)";"<2020";"winter";58,6;"Stappersven";"Zs"
"12031";267852;"AN_KAL_006";"ANTKAL0387";NA;1;"PB";"-";"3160";"154958,1406";"232731,9219";"17-000278";"AN_KAL_006";"Vincent Smeekens";NA;2017-01-31;"EC.CALC";"QC_GELEIDBAARHEID";"µS/cm";"EGV_calc";"µS/cm";"53,56621511";"53.57";"53,57";FALSE;FALSE;FALSE;"Zs 3160";"EGV_calc (µS/cm)";"<2020";"winter";53,57;"Stappersven";"Zs"
"12032";267853;"AN_KAL_006";"ANTKAL0387";NA;1;"PB";"-";"3160";"154958,1406";"232731,9219";"17-000278";"AN_KAL_006";"Vincent Smeekens";NA;2017-01-31;"VERSCHIL.EC.ABS";"QC_GELEIDBAARHEID";"µS/cm";"verschil_EGV_abs";"µS/cm";"5,03";"5.03";"5,03";FALSE;FALSE;FALSE;"Zs 3160";"verschil_EGV_abs (µS/cm)";"<2020";"winter";5,03;"Stappersven";"Zs"
"12033";267854;"AN_KAL_006";"ANTKAL0387";NA;1;"PB";"-";"3160";"154958,1406";"232731,9219";"17-000278";"AN_KAL_006";"Vincent Smeekens";NA;2017-01-31;"VERSCHIL.EC.PROC";"QC_GELEIDBAARHEID";"%";"verschil_EGV_proc";"%";"8,583617747";"8.58";"8,58";FALSE;FALSE;FALSE;"Zs 3160";"verschil_EGV_proc (%)";"<2020";"winter";8,58;"Stappersven";"Zs"
"12034";267855;"AN_KAL_006";"ANTKAL0387";NA;1;"PB";"-";"3160";"154958,1406";"232731,9219";"17-000278";"AN_KAL_006";"Vincent Smeekens";NA;2017-01-31;"T.KATION";"QC_IONENBALANS";"meq/L";"T_kation";"meq/L";"0,355627436";"0.3556";"0,3556";FALSE;FALSE;FALSE;"Zs 3160";"T_kation (meq/L)";"<2020";"winter";0,3556;"Stappersven";"Zs"
"12035";267856;"AN_KAL_006";"ANTKAL0387";NA;1;"PB";"-";"3160";"154958,1406";"232731,9219";"17-000278";"AN_KAL_006";"Vincent Smeekens";NA;2017-01-31;"T.ANION";"QC_IONENBALANS";"meq/L";"T_anion";"meq/L";"0,373693301";"0.3737";"0,3737";FALSE;FALSE;FALSE;"Zs 3160";"T_anion (meq/L)";"<2020";"winter";0,3737;"Stappersven";"Zs"
"12036";267857;"AN_KAL_006";"ANTKAL0387";NA;1;"PB";"-";"3160";"154958,1406";"232731,9219";"17-000278";"AN_KAL_006";"Vincent Smeekens";NA;2017-01-31;"VERSCHIL.IC.ABS";"QC_IONENBALANS";"meq/L";"verschil_IC_abs";"meq/L";"0,018072565";"0.018";"0,018";FALSE;FALSE;FALSE;"Zs 3160";"verschil_IC_abs (meq/L)";"<2020";"winter";0,018;"Stappersven";"Zs"
"12037";267858;"AN_KAL_006";"ANTKAL0387";NA;1;"PB";"-";"3160";"154958,1406";"232731,9219";"17-000278";"AN_KAL_006";"Vincent Smeekens";NA;2017-01-31;"VERSCHIL.IC.PROC";"QC_IONENBALANS";"%";"verschil_IC_proc";"%";"2,477999541";"2.5";"2,5";FALSE;FALSE;FALSE;"Zs 3160";"verschil_IC_proc (%)";"<2020";"winter";2,5;"Stappersven";"Zs"
"12038";270269;"AN_KAL_007";"ANTKAL0019";NA;1;"PB";"-";"3160";"153546,3281";"233789,5781";"17-000277";"AN_KAL_007";"Vincent Smeekens";NA;2017-01-31;"TEMP.VELD";"VELDMETING_W";"°C";"T_veld";"°C";"3,8";"3.8";"3,8";FALSE;FALSE;FALSE;"Zs 3160";"T_veld (°C)";"<2020";"winter";3,8;"Biezenkuilen";"Zs"
"12039";270270;"AN_KAL_007";"ANTKAL0019";NA;1;"PB";"-";"3160";"153546,3281";"233789,5781";"17-000277";"AN_KAL_007";"Vincent Smeekens";NA;2017-01-31;"pH.VELD";"VELDMETING_W";"-";"pH_veld";"-";"4,658";"4.658";"4,658";FALSE;FALSE;FALSE;"Zs 3160";"pH_veld (-)";"<2020";"winter";4,658;"Biezenkuilen";"Zs"
"12040";270271;"AN_KAL_007";"ANTKAL0019";NA;1;"PB";"-";"3160";"153546,3281";"233789,5781";"17-000277";"AN_KAL_007";"Vincent Smeekens";NA;2017-01-31;"EC25.VELD";"VELDMETING_W";"µS/cm";"EGV25_veld";"µS/cm";"48";"48.0";"48";FALSE;FALSE;FALSE;"Zs 3160";"EGV25_veld (µS/cm)";"<2020";"winter";48;"Biezenkuilen";"Zs"
"12041";270272;"AN_KAL_007";"ANTKAL0019";NA;1;"PB";"-";"3160";"153546,3281";"233789,5781";"17-000277";"AN_KAL_007";"Vincent Smeekens";NA;2017-01-31;"SAL.VELD";"VELDMETING_W";"g/kg";"sal_veld";"g/kg";"0";"0.0";"0";FALSE;FALSE;FALSE;"Zs 3160";"sal_veld (g/kg)";"<2020";"winter";0;"Biezenkuilen";"Zs"
"12042";270273;"AN_KAL_007";"ANTKAL0019";NA;1;"PB";"-";"3160";"153546,3281";"233789,5781";"17-000277";"AN_KAL_007";"Vincent Smeekens";NA;2017-01-31;"O2.VELD";"VELDMETING_W";"mg/L";"O2_veld";"mg/L";"13,08";"13.08";"13,08";FALSE;FALSE;FALSE;"Zs 3160";"O2_veld (mg/L)";"<2020";"winter";13,08;"Biezenkuilen";"Zs"
"12043";270274;"AN_KAL_007";"ANTKAL0019";NA;1;"PB";"-";"3160";"153546,3281";"233789,5781";"17-000277";"AN_KAL_007";"Vincent Smeekens";NA;2017-01-31;"SAT.VELD";"VELDMETING_W";"%";"O2verz";"%";"99,2";"99.2";"99,2";FALSE;FALSE;FALSE;"Zs 3160";"O2verz (%)";"<2020";"winter";99,2;"Biezenkuilen";"Zs"
"12044";270275;"AN_KAL_006";"ANTKAL0387";NA;1;"PB";"-";"3160";"154958,1406";"232731,9219";"17-000278";"AN_KAL_006";"Vincent Smeekens";NA;2017-01-31;"TEMP.VELD";"VELDMETING_W";"°C";"T_veld";"°C";"3,5";"3.5";"3,5";FALSE;FALSE;FALSE;"Zs 3160";"T_veld (°C)";"<2020";"winter";3,5;"Stappersven";"Zs"
"12045";270276;"AN_KAL_006";"ANTKAL0387";NA;1;"PB";"-";"3160";"154958,1406";"232731,9219";"17-000278";"AN_KAL_006";"Vincent Smeekens";NA;2017-01-31;"pH.VELD";"VELDMETING_W";"-";"pH_veld";"-";"4,668";"4.668";"4,668";FALSE;FALSE;FALSE;"Zs 3160";"pH_veld (-)";"<2020";"winter";4,668;"Stappersven";"Zs"
"12046";270277;"AN_KAL_006";"ANTKAL0387";NA;1;"PB";"-";"3160";"154958,1406";"232731,9219";"17-000278";"AN_KAL_006";"Vincent Smeekens";NA;2017-01-31;"EC25.VELD";"VELDMETING_W";"µS/cm";"EGV25_veld";"µS/cm";"59";"59.0";"59";FALSE;FALSE;FALSE;"Zs 3160";"EGV25_veld (µS/cm)";"<2020";"winter";59;"Stappersven";"Zs"
"12047";270278;"AN_KAL_006";"ANTKAL0387";NA;1;"PB";"-";"3160";"154958,1406";"232731,9219";"17-000278";"AN_KAL_006";"Vincent Smeekens";NA;2017-01-31;"SAL.VELD";"VELDMETING_W";"g/kg";"sal_veld";"g/kg";"0";"0.0";"0";FALSE;FALSE;FALSE;"Zs 3160";"sal_veld (g/kg)";"<2020";"winter";0;"Stappersven";"Zs"
"12048";270279;"AN_KAL_006";"ANTKAL0387";NA;1;"PB";"-";"3160";"154958,1406";"232731,9219";"17-000278";"AN_KAL_006";"Vincent Smeekens";NA;2017-01-31;"O2.VELD";"VELDMETING_W";"mg/L";"O2_veld";"mg/L";"12,44";"12.44";"12,44";FALSE;FALSE;FALSE;"Zs 3160";"O2_veld (mg/L)";"<2020";"winter";12,44;"Stappersven";"Zs"
"12049";270280;"AN_KAL_006";"ANTKAL0387";NA;1;"PB";"-";"3160";"154958,1406";"232731,9219";"17-000278";"AN_KAL_006";"Vincent Smeekens";NA;2017-01-31;"SAT.VELD";"VELDMETING_W";"%";"O2verz";"%";"93,3";"93.3";"93,3";FALSE;FALSE;FALSE;"Zs 3160";"O2verz (%)";"<2020";"winter";93,3;"Stappersven";"Zs"
"12050";271659;"ANTKAL0344";"ANTKAL0344";NA;1;"-";"-";"3160;3130_aom";NA;NA;"24-001088";"ANTKAL0344";"Wannes Dermout";"EMPTY";2024-03-11;NA;"IC_ANIONEN";NA;"NO2_N";"mg N/l";NA;"<0.0060882800608828";"0,00608828";TRUE;FALSE;TRUE;"Zs 3160";"NO2_N (mg N/l)";"2022-2024";"winter";0,00304414;NA;"Zs"
"12051";271660;"ANTKAL0344";"ANTKAL0344";NA;1;"-";"-";"3160;3130_aom";NA;NA;"24-001088";"ANTKAL0344";"Wannes Dermout";"EMPTY";2024-03-11;NA;"IC_ANIONEN";NA;"NO3_N";"mg N/l";NA;"0.0587331706876299";"0,058733171";FALSE;FALSE;TRUE;"Zs 3160";"NO3_N (mg N/l)";"2022-2024";"winter";0,058733171;NA;"Zs"
"12052";271661;"ANTKAL0344";"ANTKAL0344";NA;1;"-";"-";"3160;3130_aom";NA;NA;"24-001088";"ANTKAL0344";"Wannes Dermout";"EMPTY";2024-03-11;NA;"IC_ANIONEN";NA;"SO4_S";"mg S/l";NA;"0.82109479305741";"0,821094793";FALSE;FALSE;TRUE;"Zs 3160";"SO4_S (mg S/l)";"2022-2024";"winter";0,821094793;NA;"Zs"
"12053";271662;"ANTKAL0344";"ANTKAL0344";NA;1;"-";"-";"3160;3130_aom";NA;NA;"24-001088";"ANTKAL0344";"Wannes Dermout";"EMPTY";2024-03-11;NA;"IC_ANIONEN";NA;"PO4_P";"mg P/l";NA;"<0.0326157860404436";"0,032615786";TRUE;FALSE;TRUE;"Zs 3160";"PO4_P (mg P/l)";"2022-2024";"winter";0,016307893;NA;"Zs"
"12054";271663;"ANTKAL0344";"ANTKAL0344";NA;1;"-";"-";"3160;3130_aom";NA;NA;"24-001088";"ANTKAL0344";"Wannes Dermout";"EMPTY";2024-03-11;NA;"IC_KATIONEN";NA;"NH4_N";"mg N/l";NA;"<0.0776518092871564";"0,077651809";TRUE;FALSE;TRUE;"Zs 3160";"NH4_N (mg N/l)";"2022-2024";"winter";0,0388259045;NA;"Zs"
"12055";271664;"ANTKAL0385";"ANTKAL0385";NA;1;"-";"-";"3160";NA;NA;"24-001089";"ANTKAL0385";"Wannes Dermout";"EMPTY";2024-03-11;NA;"IC_ANIONEN";NA;"NO2_N";"mg N/l";NA;"<0.0060882800608828";"0,00608828";TRUE;FALSE;TRUE;"Zs 3160";"NO2_N (mg N/l)";"2022-2024";"winter";0,00304414;NA;"Zs"
"12056";271665;"ANTKAL0385";"ANTKAL0385";NA;1;"-";"-";"3160";NA;NA;"24-001089";"ANTKAL0385";"Wannes Dermout";"EMPTY";2024-03-11;NA;"IC_ANIONEN";NA;"NO3_N";"mg N/l";NA;"0.0609921387910003";"0,060992139";FALSE;FALSE;TRUE;"Zs 3160";"NO3_N (mg N/l)";"2022-2024";"winter";0,060992139;NA;"Zs"
"12057";271666;"ANTKAL0385";"ANTKAL0385";NA;1;"-";"-";"3160";NA;NA;"24-001089";"ANTKAL0385";"Wannes Dermout";"EMPTY";2024-03-11;NA;"IC_ANIONEN";NA;"SO4_S";"mg S/l";NA;"0.497329773030708";"0,497329773";FALSE;FALSE;TRUE;"Zs 3160";"SO4_S (mg S/l)";"2022-2024";"winter";0,497329773;NA;"Zs"
"12058";271667;"ANTKAL0385";"ANTKAL0385";NA;1;"-";"-";"3160";NA;NA;"24-001089";"ANTKAL0385";"Wannes Dermout";"EMPTY";2024-03-11;NA;"IC_ANIONEN";NA;"PO4_P";"mg P/l";NA;"<0.0326157860404436";"0,032615786";TRUE;FALSE;TRUE;"Zs 3160";"PO4_P (mg P/l)";"2022-2024";"winter";0,016307893;NA;"Zs"
"12059";271668;"ANTKAL0385";"ANTKAL0385";NA;1;"-";"-";"3160";NA;NA;"24-001089";"ANTKAL0385";"Wannes Dermout";"EMPTY";2024-03-11;NA;"IC_KATIONEN";NA;"NH4_N";"mg N/l";NA;"0.170833980431744";"0,17083398";FALSE;FALSE;TRUE;"Zs 3160";"NH4_N (mg N/l)";"2022-2024";"winter";0,17083398;NA;"Zs"
"12060";271669;"AN_KAL_002";"ANTKAL0330";NA;1;"habitat/PB";"3160";"3160";"154894,1094";"232616,0313";"24-001090";"ANTKAL0330";"Wannes Dermout";"EMPTY";2024-03-11;NA;"IC_ANIONEN";NA;"NO2_N";"mg N/l";NA;"<0.0060882800608828";"0,00608828";TRUE;FALSE;TRUE;"Zs 3160";"NO2_N (mg N/l)";"2022-2024";"winter";0,00304414;"Pluisven";"Zs"
"12061";271670;"AN_KAL_002";"ANTKAL0330";NA;1;"habitat/PB";"3160";"3160";"154894,1094";"232616,0313";"24-001090";"ANTKAL0330";"Wannes Dermout";"EMPTY";2024-03-11;NA;"IC_ANIONEN";NA;"NO3_N";"mg N/l";NA;"0.0496972982741484";"0,049697298";FALSE;FALSE;TRUE;"Zs 3160";"NO3_N (mg N/l)";"2022-2024";"winter";0,049697298;"Pluisven";"Zs"
"12062";271671;"AN_KAL_002";"ANTKAL0330";NA;1;"habitat/PB";"3160";"3160";"154894,1094";"232616,0313";"24-001090";"ANTKAL0330";"Wannes Dermout";"EMPTY";2024-03-11;NA;"IC_ANIONEN";NA;"SO4_S";"mg S/l";NA;"0.363818424566088";"0,363818425";FALSE;FALSE;TRUE;"Zs 3160";"SO4_S (mg S/l)";"2022-2024";"winter";0,363818425;"Pluisven";"Zs"
"12063";271672;"AN_KAL_002";"ANTKAL0330";NA;1;"habitat/PB";"3160";"3160";"154894,1094";"232616,0313";"24-001090";"ANTKAL0330";"Wannes Dermout";"EMPTY";2024-03-11;NA;"IC_ANIONEN";NA;"PO4_P";"mg P/l";NA;"<0.0326157860404436";"0,032615786";TRUE;FALSE;TRUE;"Zs 3160";"PO4_P (mg P/l)";"2022-2024";"winter";0,016307893;"Pluisven";"Zs"
"12064";271673;"AN_KAL_002";"ANTKAL0330";NA;1;"habitat/PB";"3160";"3160";"154894,1094";"232616,0313";"24-001090";"ANTKAL0330";"Wannes Dermout";"EMPTY";2024-03-11;NA;"IC_KATIONEN";NA;"NH4_N";"mg N/l";NA;"<0.0776518092871564";"0,077651809";TRUE;FALSE;TRUE;"Zs 3160";"NH4_N (mg N/l)";"2022-2024";"winter";0,0388259045;"Pluisven";"Zs"
"12065";271674;"ANTKAL0284";"ANTKAL0284";NA;1;"-";"<Null>";"3160";NA;NA;"24-001091";"ANTKAL0284";"Wannes Dermout";"EMPTY";2024-03-11;NA;"IC_ANIONEN";NA;"NO2_N";"mg N/l";NA;"<0.0060882800608828";"0,00608828";TRUE;FALSE;TRUE;"Zs 3160";"NO2_N (mg N/l)";"2022-2024";"winter";0,00304414;"Maanwaterven";"Zs"
"12066";271675;"ANTKAL0284";"ANTKAL0284";NA;1;"-";"<Null>";"3160";NA;NA;"24-001091";"ANTKAL0284";"Wannes Dermout";"EMPTY";2024-03-11;NA;"IC_ANIONEN";NA;"NO3_N";"mg N/l";NA;"0.0745459474112226";"0,074545947";FALSE;FALSE;TRUE;"Zs 3160";"NO3_N (mg N/l)";"2022-2024";"winter";0,074545947;"Maanwaterven";"Zs"
"12067";271676;"ANTKAL0284";"ANTKAL0284";NA;1;"-";"<Null>";"3160";NA;NA;"24-001091";"ANTKAL0284";"Wannes Dermout";"EMPTY";2024-03-11;NA;"IC_ANIONEN";NA;"SO4_S";"mg S/l";NA;"0.544058744993324";"0,544058745";FALSE;FALSE;TRUE;"Zs 3160";"SO4_S (mg S/l)";"2022-2024";"winter";0,544058745;"Maanwaterven";"Zs"
"12068";271677;"ANTKAL0284";"ANTKAL0284";NA;1;"-";"<Null>";"3160";NA;NA;"24-001091";"ANTKAL0284";"Wannes Dermout";"EMPTY";2024-03-11;NA;"IC_ANIONEN";NA;"PO4_P";"mg P/l";NA;"<0.0326157860404436";"0,032615786";TRUE;FALSE;TRUE;"Zs 3160";"PO4_P (mg P/l)";"2022-2024";"winter";0,016307893;"Maanwaterven";"Zs"
"12069";271678;"ANTKAL0284";"ANTKAL0284";NA;1;"-";"<Null>";"3160";NA;NA;"24-001091";"ANTKAL0284";"Wannes Dermout";"EMPTY";2024-03-11;NA;"IC_KATIONEN";NA;"NH4_N";"mg N/l";NA;"0.0776518092871564";"0,077651809";FALSE;FALSE;TRUE;"Zs 3160";"NH4_N (mg N/l)";"2022-2024";"winter";0,077651809;"Maanwaterven";"Zs"
"12070";271679;"ANTKAL0011";"ANTKAL0011";NA;1;"-";"-";"3160";NA;NA;"24-001092";"ANTKAL0011";"Wannes Dermout";"EMPTY";2024-03-11;NA;"IC_ANIONEN";NA;"NO2_N";"mg N/l";NA;"<0.0060882800608828";"0,00608828";TRUE;FALSE;TRUE;"Zs 3160";"NO2_N (mg N/l)";"2022-2024";"winter";0,00304414;"Paardenven";"Zs"
"12071";271680;"ANTKAL0011";"ANTKAL0011";NA;1;"-";"-";"3160";NA;NA;"24-001092";"ANTKAL0011";"Wannes Dermout";"EMPTY";2024-03-11;NA;"IC_ANIONEN";NA;"NO3_N";"mg N/l";NA;"0.0745459474112226";"0,074545947";FALSE;FALSE;TRUE;"Zs 3160";"NO3_N (mg N/l)";"2022-2024";"winter";0,074545947;"Paardenven";"Zs"
"12072";271681;"ANTKAL0011";"ANTKAL0011";NA;1;"-";"-";"3160";NA;NA;"24-001092";"ANTKAL0011";"Wannes Dermout";"EMPTY";2024-03-11;NA;"IC_ANIONEN";NA;"SO4_S";"mg S/l";NA;"0.534045393858478";"0,534045394";FALSE;FALSE;TRUE;"Zs 3160";"SO4_S (mg S/l)";"2022-2024";"winter";0,534045394;"Paardenven";"Zs"
"12073";271682;"ANTKAL0011";"ANTKAL0011";NA;1;"-";"-";"3160";NA;NA;"24-001092";"ANTKAL0011";"Wannes Dermout";"EMPTY";2024-03-11;NA;"IC_ANIONEN";NA;"PO4_P";"mg P/l";NA;"<0.0326157860404436";"0,032615786";TRUE;FALSE;TRUE;"Zs 3160";"PO4_P (mg P/l)";"2022-2024";"winter";0,016307893;"Paardenven";"Zs"
"12074";271683;"ANTKAL0011";"ANTKAL0011";NA;1;"-";"-";"3160";NA;NA;"24-001092";"ANTKAL0011";"Wannes Dermout";"EMPTY";2024-03-11;NA;"IC_KATIONEN";NA;"NH4_N";"mg N/l";NA;"0.085416990215872";"0,08541699";FALSE;FALSE;TRUE;"Zs 3160";"NH4_N (mg N/l)";"2022-2024";"winter";0,08541699;"Paardenven";"Zs"
"12075";271684;"AN_KAL_003";"ANTKAL0004";NA;1;"habitat/PB";"3160";"3160";"154357,8594";"233252,0469";"24-001093";"ANTKAL0004";"Wannes Dermout";"EMPTY";2024-03-11;NA;"IC_ANIONEN";NA;"NO2_N";"mg N/l";NA;"<0.0060882800608828";"0,00608828";TRUE;FALSE;TRUE;"Zs 3160";"NO2_N (mg N/l)";"2022-2024";"winter";0,00304414;"Drielingvennen";"Zs"
"12076";271685;"AN_KAL_003";"ANTKAL0004";NA;1;"habitat/PB";"3160";"3160";"154357,8594";"233252,0469";"24-001093";"ANTKAL0004";"Wannes Dermout";"EMPTY";2024-03-11;NA;"IC_ANIONEN";NA;"NO3_N";"mg N/l";NA;"0.0813228517213337";"0,081322852";FALSE;FALSE;TRUE;"Zs 3160";"NO3_N (mg N/l)";"2022-2024";"winter";0,081322852;"Drielingvennen";"Zs"
"12077";271686;"AN_KAL_003";"ANTKAL0004";NA;1;"habitat/PB";"3160";"3160";"154357,8594";"233252,0469";"24-001093";"ANTKAL0004";"Wannes Dermout";"EMPTY";2024-03-11;NA;"IC_ANIONEN";NA;"SO4_S";"mg S/l";NA;"0.350467289719626";"0,35046729";FALSE;FALSE;TRUE;"Zs 3160";"SO4_S (mg S/l)";"2022-2024";"winter";0,35046729;"Drielingvennen";"Zs"
"12078";271687;"AN_KAL_003";"ANTKAL0004";NA;1;"habitat/PB";"3160";"3160";"154357,8594";"233252,0469";"24-001093";"ANTKAL0004";"Wannes Dermout";"EMPTY";2024-03-11;NA;"IC_ANIONEN";NA;"PO4_P";"mg P/l";NA;"<0.0326157860404436";"0,032615786";TRUE;FALSE;TRUE;"Zs 3160";"PO4_P (mg P/l)";"2022-2024";"winter";0,016307893;"Drielingvennen";"Zs"
"12079";271688;"AN_KAL_003";"ANTKAL0004";NA;1;"habitat/PB";"3160";"3160";"154357,8594";"233252,0469";"24-001093";"ANTKAL0004";"Wannes Dermout";"EMPTY";2024-03-11;NA;"IC_KATIONEN";NA;"NH4_N";"mg N/l";NA;"<0.0776518092871564";"0,077651809";TRUE;FALSE;TRUE;"Zs 3160";"NH4_N (mg N/l)";"2022-2024";"winter";0,0388259045;"Drielingvennen";"Zs"
"12080";271689;"AN_KAL_006";"ANTKAL0387";NA;1;"PB";"-";"3160";"154958,1406";"232731,9219";"24-001094";"ANTKAL0387";"Wannes Dermout";"EMPTY";2024-03-11;NA;"IC_ANIONEN";NA;"NO2_N";"mg N/l";NA;"<0.0060882800608828";"0,00608828";TRUE;FALSE;TRUE;"Zs 3160";"NO2_N (mg N/l)";"2022-2024";"winter";0,00304414;"Stappersven";"Zs"
"12081";271690;"AN_KAL_006";"ANTKAL0387";NA;1;"PB";"-";"3160";"154958,1406";"232731,9219";"24-001094";"ANTKAL0387";"Wannes Dermout";"EMPTY";2024-03-11;NA;"IC_ANIONEN";NA;"NO3_N";"mg N/l";NA;"0.264299268094334";"0,264299268";FALSE;FALSE;TRUE;"Zs 3160";"NO3_N (mg N/l)";"2022-2024";"winter";0,264299268;"Stappersven";"Zs"
"12082";271691;"AN_KAL_006";"ANTKAL0387";NA;1;"PB";"-";"3160";"154958,1406";"232731,9219";"24-001094";"ANTKAL0387";"Wannes Dermout";"EMPTY";2024-03-11;NA;"IC_ANIONEN";NA;"SO4_S";"mg S/l";NA;"0.630841121495327";"0,630841121";FALSE;FALSE;TRUE;"Zs 3160";"SO4_S (mg S/l)";"2022-2024";"winter";0,630841121;"Stappersven";"Zs"
"12083";271692;"AN_KAL_006";"ANTKAL0387";NA;1;"PB";"-";"3160";"154958,1406";"232731,9219";"24-001094";"ANTKAL0387";"Wannes Dermout";"EMPTY";2024-03-11;NA;"IC_ANIONEN";NA;"PO4_P";"mg P/l";NA;"<0.0326157860404436";"0,032615786";TRUE;FALSE;TRUE;"Zs 3160";"PO4_P (mg P/l)";"2022-2024";"winter";0,016307893;"Stappersven";"Zs"
"12084";271693;"AN_KAL_006";"ANTKAL0387";NA;1;"PB";"-";"3160";"154958,1406";"232731,9219";"24-001094";"ANTKAL0387";"Wannes Dermout";"EMPTY";2024-03-11;NA;"IC_KATIONEN";NA;"NH4_N";"mg N/l";NA;"0.139773256716881";"0,139773257";FALSE;FALSE;TRUE;"Zs 3160";"NH4_N (mg N/l)";"2022-2024";"winter";0,139773257;"Stappersven";"Zs"
"12085";271694;"ANTKAL0483";"ANTKAL0483";NA;1;"-";"-";"gh";NA;NA;"24-001095";"ANTKAL0483";"Wannes Dermout";"EMPTY";2024-03-11;NA;"IC_ANIONEN";NA;"NO2_N";"mg N/l";NA;"<0.0060882800608828";"0,00608828";TRUE;FALSE;TRUE;"Zs gh";"NO2_N (mg N/l)";"2022-2024";"winter";0,00304414;"Klein Bandven";"Zs"
